tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,favorite_count,retweet_count,breed,dog_stage
704054845121142784,,,2016-02-28 21:25:30,web,here is a whole flock of puppers.  60/50 i'll take the lot ,,,,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60.0,50.0,,https://pbs.twimg.com/media/ccvojecxeam0fhl.jpg,1.0,3201,1028,great_pyrenees,nonenonenonenone
703774238772166656,,,2016-02-28 02:50:28,web,"""you can't handle the truth"" both 10/10 ",,,,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,10.0,,https://pbs.twimg.com/media/ccro8fmw4aazazk.jpg,1.0,2020,526,labrador_retriever,nonenonenonenone
703769065844768768,,,2016-02-28 02:29:55,web,when you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,,,,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10.0,10.0,,https://pbs.twimg.com/media/ccrkozyxeaqo_hn.jpg,2.0,3621,1276,boxer,nonenonenonenone
703611486317502464,,,2016-02-27 16:03:45,web,meet scooter. he's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup ,,,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10.0,scooter,https://pbs.twimg.com/media/cco66ojxeaasxmh.jpg,1.0,4229,1709,pembroke,nonenonepuppernone
703425003149250560,7.030419496500347e+17,4196983835.0,2016-02-27 03:42:44,web,"really guys? again? i know this is a rare albanian bingo seal, but we only rate dogs. only send in dogs... 9/10 ",,,,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9.0,10.0,,https://pbs.twimg.com/media/ccmrswuw8aaxxnc.jpg,1.0,4162,1559,miniature_pinscher,nonenonenonenone
703382836347330562,,,2016-02-27 00:55:11,web,this is charlie. he's a west side niddlewog. mucho fluffy. 12/10 would pet so damn well ,,,,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12.0,10.0,charlie,https://pbs.twimg.com/media/cclq7ipw4aarsgz.jpg,2.0,3837,1285,golden_retriever,nonenonenonenone
703356393781329922,,,2016-02-26 23:10:06,web,this is socks. that water pup w the super legs just splashed him. socks did not appreciate that. 9/10 and 2/10 ,,,,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9.0,10.0,socks,https://pbs.twimg.com/media/ccls6qkucaauupa.jpg,1.0,2085,429,border_collie,nonenonenonenone
703079050210877440,,,2016-02-26 04:48:02,web,this is a butternut cumberfloof. it's not windy they just look like that. 11/10 back at it again with the red socks ,,,,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11.0,10.0,cumberfloof,https://pbs.twimg.com/media/cchwqqcw8aeb0zh.jpg,2.0,8064,3494,pembroke,nonenonenonenone
702684942141153280,,,2016-02-25 02:42:00,web,this is lucy. she's sick of these bullshit generalizations 11/10 ,,,,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11.0,10.0,lucy,https://pbs.twimg.com/media/ccbwon0xeaa7bnq.jpg,1.0,3516,1215,golden_retriever,nonenonenonenone
702671118226825216,,,2016-02-25 01:47:04,web,meet rambo &amp; kiwi. rambo's the pup with the sharp toes &amp; rad mohawk. one stays woke while one sleeps. 10/10 for both ,,,,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10.0,10.0,rambo,https://pbs.twimg.com/media/ccbjp2nwoaa8w-2.jpg,1.0,2398,634,bloodhound,nonenonenonenone
702598099714314240,,,2016-02-24 20:56:55,web,"this is sansa. she's gotten too big for her chair. not so smol anymore. 11/10 once a pupper, always a pupper ",,,,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10.0,sansa,https://pbs.twimg.com/media/ccahpevw8aaoknv.jpg,1.0,11332,3712,kelpie,nonenonepuppernone
702539513671897089,,,2016-02-24 17:04:07,web,this is a wild tuscan poofwiggle. careful not to startle. rare tongue slip. one eye magical. 12/10 would def pet ,,,,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",12.0,10.0,poofwiggle,https://pbs.twimg.com/media/cb_r8qtusaasgdf.jpg,3.0,3134,1091,pomeranian,nonenonenonenone
702321140488925184,,,2016-02-24 02:36:23,web,please enjoy this picture as much as i did. 12/10 ,,,,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12.0,10.0,,https://pbs.twimg.com/media/cb8lwafweaa2q93.jpg,3.0,3604,1156,west_highland_white_terrier,nonenonenonenone
702276748847800320,,,2016-02-23 23:39:59,web,"""and iiiiiiiiiiieiiiiiiiiiiiii will always love youuuuu"" 11/10 ",,,,https://twitter.com/dog_rates/status/702276748847800320/photo/1,11.0,10.0,,https://pbs.twimg.com/media/cb78-nowiaennrc.jpg,1.0,2706,860,boston_bull,nonenonenonenone
702217446468493312,,,2016-02-23 19:44:20,web,"i know it's tempting, but please stop sending in pics of donald trump. thank you ...9/10 ",,,,https://twitter.com/dog_rates/status/702217446468493312/photo/1,9.0,10.0,,https://pbs.twimg.com/media/cb7hcmkweaav9zy.jpg,1.0,5268,1526,golden_retriever,nonenonenonenone
701981390485725185,,,2016-02-23 04:06:20,web,this is fiji. she's a powdered stegafloof. very rare. 12/10 ,,,,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12.0,10.0,fiji,https://pbs.twimg.com/media/cb3wwwbweaay06k.jpg,1.0,3755,1106,pomeranian,nonenonenonenone
701952816642965504,,,2016-02-23 02:12:47,web,meet rilo. he's a northern curly ticonderoga. currently balancing on one paw even in strong wind. acrobatic af 11/10 ,,,,https://twitter.com/dog_rates/status/701952816642965504/photo/1,11.0,10.0,rilo,https://pbs.twimg.com/media/cb3wxmuumaiuzl8.jpg,1.0,4167,1149,toy_poodle,nonenonenonenone
701889187134500865,,,2016-02-22 21:59:57,web,this is bilbo. he's not emotionally prepared to enter the water. 11/10 don't struggle bilbo ,,,,https://twitter.com/dog_rates/status/701889187134500865/photo/1,11.0,10.0,bilbo,https://pbs.twimg.com/media/cb2cfd9waael-zk.jpg,1.0,3905,1558,french_bulldog,nonenonenonenone
701601587219795968,,,2016-02-22 02:57:08,web,this is coopson. he's a blingin schnitzel. built fence himself. one ear is slightly defective. 10/10 would still pet ,,,,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10.0,10.0,coopson,https://pbs.twimg.com/media/cbyw7b0w8aix8kx.jpg,1.0,2299,523,chihuahua,nonenonenonenone
701570477911896070,,,2016-02-22 00:53:31,web,this is yoda. he's a zimbabwean rutabaga. freaks out if u stop scratching his belly. incredibly self-centered. 9/10 ,,,,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",9.0,10.0,yoda,https://pbs.twimg.com/media/cbx6nz1wiaa0qsw.jpg,1.0,3080,1055,yorkshire_terrier,nonenonenonenone
701545186879471618,,,2016-02-21 23:13:01,web,meet millie. she's practicing her dive form for rio. it's nearly perfect. dedicated af. 10/10 go for gold pupper ,,,,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,10.0,millie,https://pbs.twimg.com/media/cbxjnyowaaawluh.jpg,1.0,2902,680,border_collie,nonenonepuppernone
701214700881756160,,,2016-02-21 01:19:47,web,"i'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",,,,https://twitter.com/dog_rates/status/701214700881756160/photo/1,12.0,10.0,,https://pbs.twimg.com/media/cbs3doaxiaap3bd.jpg,1.0,13475,5812,chihuahua,nonenonenonenone
700864154249383937,,,2016-02-20 02:06:50,web,"""pupper is a present to world. here is a bow for pupper."" 12/10 precious as hell ",,,,https://twitter.com/dog_rates/status/700864154249383937/photo/1,12.0,10.0,,https://pbs.twimg.com/media/cbn4oqkwwaadgwt.jpg,1.0,2828,685,kuvasz,nonenonepuppernone
700847567345688576,,,2016-02-20 01:00:55,web,meet crouton. he's a galapagos boonwiddle. has a legendary tongue (most boonwiddles do). excellent stuff 10/10 ,,,,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10.0,10.0,crouton,https://pbs.twimg.com/media/cbnpi_1xiaairaz.jpg,1.0,2637,558,rhodesian_ridgeback,nonenonenonenone
700747788515020802,,,2016-02-19 18:24:26,web,we only rate dogs. pls stop sending in non-canines like this mongolian grass snake. this is very frustrating. 11/10 ,,,,https://twitter.com/dog_rates/status/700747788515020802/photo/1,11.0,10.0,very,https://pbs.twimg.com/media/cbmoy41uaaqylma.jpg,1.0,25130,10673,great_pyrenees,nonenonenonenone
700518061187723268,,,2016-02-19 03:11:35,web,this is vincent. he's the man your girl is with when she's not with you. 10/10 ,,,,https://twitter.com/dog_rates/status/700518061187723268/photo/1,10.0,10.0,vincent,https://pbs.twimg.com/media/cbi9di_uyaagkyc.jpg,1.0,2887,915,american_staffordshire_terrier,nonenonenonenone
700167517596164096,,,2016-02-18 03:58:39,web,this is dotsy. she's stuck as hell. 10/10 ,,,,https://twitter.com/dog_rates/status/700167517596164096/photo/1,10.0,10.0,dotsy,https://pbs.twimg.com/media/cbd-o8hwwae4ofm.jpg,1.0,2903,836,beagle,nonenonenonenone
700143752053182464,,,2016-02-18 02:24:13,web,when it's janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper ,,,,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10.0,10.0,,https://pbs.twimg.com/media/cbdpbmluyay9sgq.jpg,1.0,8282,3129,golden_retriever,nonenonepuppernone
700029284593901568,,,2016-02-17 18:49:22,web,this is coops. his ship is taking on water. sound the alarm. much distress. requesting immediate assistance. 10/10 ,,,,https://twitter.com/dog_rates/status/700029284593901568/photo/1,10.0,10.0,coops,https://pbs.twimg.com/media/cbca673xiaasytq.jpg,1.0,2262,661,west_highland_white_terrier,nonenonenonenone
700002074055016451,,,2016-02-17 17:01:14,web,this is thumas. he covered himself in nanners for maximum camouflage. it didn't work. i can still see u thumas. 9/10 ,,,,https://twitter.com/dog_rates/status/700002074055016451/photo/1,9.0,10.0,thumas,https://pbs.twimg.com/media/cbbokp4wiaaw8xq.jpg,1.0,3627,1529,chihuahua,nonenonenonenone
699801817392291840,,,2016-02-17 03:45:29,web,this is cooper. he began to tear up when his bone was taken from him. 11/10 stay strong pupper ,,,,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11.0,10.0,cooper,https://pbs.twimg.com/media/cbyycmcwiaahhjf.jpg,2.0,3345,1088,golden_retriever,nonenonepuppernone
699788877217865730,,,2016-02-17 02:54:04,web,say hello to nala. she's a freckled high bruschetta. petable af. 12/10 ,,,,https://twitter.com/dog_rates/status/699788877217865730/photo/1,12.0,10.0,nala,https://pbs.twimg.com/media/cbymrhyweaasnzm.jpg,1.0,2458,557,border_terrier,nonenonenonenone
699779630832685056,,,2016-02-17 02:17:19,web,take all my money. 10/10 ,,,,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",10.0,10.0,,https://pbs.twimg.com/media/cbyd3c9weaerj4z.jpg,1.0,3039,1397,malinois,nonenonenonenone
699775878809702401,,,2016-02-17 02:02:25,web,meet fillup. spaghetti is his main weakness. also pissed because he's rewarded with cat treats 11/10 it'll be ok pup ,,,,https://twitter.com/dog_rates/status/699775878809702401/photo/1,11.0,10.0,fillup,https://pbs.twimg.com/media/cbyac83w4aauh1o.jpg,1.0,2150,690,dandie_dinmont,nonenonenonenone
699446877801091073,,,2016-02-16 04:15:05,web,"this is archie. he's undercover in all these pics. not actually a bee, cow, or hawaiian. sneaky af. 12/10 ",,,,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",12.0,10.0,archie,https://pbs.twimg.com/media/cbtvnpow0aeemnx.jpg,3.0,6515,2938,pembroke,nonenonenonenone
699434518667751424,,,2016-02-16 03:25:58,web,i know this is a tad late but here's a wonderful valentine's day pupper 12/10 ,,,,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12.0,10.0,,https://pbs.twimg.com/media/cbtj--1xeaizjc_.jpg,1.0,2384,577,golden_retriever,nonenonepuppernone
699423671849451520,,,2016-02-16 02:42:52,web,"""don't ever talk to me or my son again."" ...both 10/10 ",,,,https://twitter.com/dog_rates/status/699423671849451520/photo/1,10.0,10.0,,https://pbs.twimg.com/media/cbtahrrw0aabxmg.jpg,1.0,1505,383,pug,nonenonenonenone
699413908797464576,,,2016-02-16 02:04:04,web,"meet miley. she's a scandinavian hollabackgirl. incalculably fluffy, unamused af. 11/10 would squeeze aggressively ",,,,https://twitter.com/dog_rates/status/699413908797464576/photo/1,11.0,10.0,miley,https://pbs.twimg.com/media/cbtrpxdw8aqmzf7.jpg,1.0,2258,688,samoyed,nonenonenonenone
699370870310113280,,,2016-02-15 23:13:03,web,say hello to calbert. he doesn't have enough legs. wtf calbert. still havin a blast tho. 11/10 would pet extra well ,,,,https://twitter.com/dog_rates/status/699370870310113280/photo/1,11.0,10.0,calbert,https://pbs.twimg.com/media/cbsqe0rviaeope4.jpg,1.0,2053,497,cairn,nonenonenonenone
699323444782047232,,,2016-02-15 20:04:36,web,"""i'm bathing the children what do you want?""  ...both 10/10 ",,,,https://twitter.com/dog_rates/status/699323444782047232/photo/1,10.0,10.0,,https://pbs.twimg.com/media/cbr-9edxiaehjki.jpg,1.0,3466,983,labrador_retriever,nonenonenonenone
699079609774645248,,,2016-02-15 03:55:41,web,meet reagan. he's a persnicketus derpson. great with kids. permanently caught off guard. 8/10 ,,,,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",8.0,10.0,reagan,https://pbs.twimg.com/media/cbohmudxiaaciwr.jpg,3.0,2677,745,schipperke,nonenonenonenone
699072405256409088,,,2016-02-15 03:27:04,web,ermahgerd 12/10 please enjoy ,,,,https://twitter.com/dog_rates/status/699072405256409088/video/1,12.0,10.0,,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fmp1-dvlmeio1kzk.jpg,1.0,3296,1325,shih-tzu,nonenonenonenone
699036661657767936,,,2016-02-15 01:05:02,web,happy v-day from your fav pupper squad 13/10 for all ,,,,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13.0,10.0,,https://pbs.twimg.com/media/cbn6iw4uyaayvda.jpg,1.0,2863,1345,chihuahua,nonenonepuppernone
698989035503689728,,,2016-02-14 21:55:47,web,this is oliver. he does toe touches in his sleep. 13/10 precious af ,,,,https://twitter.com/dog_rates/status/698989035503689728/photo/1,13.0,10.0,oliver,https://pbs.twimg.com/media/cbno0daw0aarcki.jpg,1.0,3701,1113,norfolk_terrier,nonenonenonenone
698953797952008193,,,2016-02-14 19:35:46,web,meet cece. she wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles ,,,,https://twitter.com/dog_rates/status/698953797952008193/photo/1,11.0,10.0,cece,https://pbs.twimg.com/media/cbmuxv5weaaibjy.jpg,1.0,2975,1020,italian_greyhound,nonenonenonenone
698907974262222848,,,2016-02-14 16:33:40,web,this dog is never sure if he's doing the right thing. 10/10 ,,,,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",10.0,10.0,,https://pbs.twimg.com/media/cbmffsswiaayuod.jpg,3.0,2787,699,german_short-haired_pointer,nonenonenonenone
698710712454139905,,,2016-02-14 03:29:49,web,this is cuddles. he's not entirely sure how doors work. 10/10 i believe in you cuddles ,,,,https://twitter.com/dog_rates/status/698710712454139905/photo/1,10.0,10.0,cuddles,https://pbs.twimg.com/media/cbjrrigw0aicj2n.jpg,1.0,2710,774,samoyed,nonenonenonenone
698703483621523456,,,2016-02-14 03:01:06,web,this is rusty. he has no respect for poultry products. unbelievable af. 7/10 would still pet ,,,,https://twitter.com/dog_rates/status/698703483621523456/photo/1,7.0,10.0,rusty,https://pbs.twimg.com/media/cbjlg0hwwaav-ug.jpg,1.0,1608,425,brittany_spaniel,nonenonenonenone
698635131305795584,,,2016-02-13 22:29:29,web,here we are witnessing five guatemalan birch floofs in their natural habitat. all 12/10 (vid by @pootdanielle) ,,,,https://twitter.com/dog_rates/status/698635131305795584/video/1,12.0,10.0,,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wq4yfxtz-2qlt68b.jpg,1.0,1400,388,samoyed,nonenonenonenone
698549713696649216,,,2016-02-13 16:50:04,web,this is claude. he's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it claude ,,,,https://twitter.com/dog_rates/status/698549713696649216/photo/1,9.0,10.0,claude,https://pbs.twimg.com/media/cbg_qrjxeaalvwy.jpg,1.0,2536,704,french_bulldog,nonenonenonenone
698355670425473025,,,2016-02-13 03:59:01,web,this is jessiga. she's a tasmanian mccringleberry. selfies make her uncomfortable. 10/10 would pet in time of need ,,,,https://twitter.com/dog_rates/status/698355670425473025/photo/1,10.0,10.0,jessiga,https://pbs.twimg.com/media/cbeoxqxw0aeiybu.jpg,1.0,2046,516,pug,nonenonenonenone
698342080612007937,,,2016-02-13 03:05:01,web,this is maximus. he's training for the tetherball world championship. the grind never stops. 11/10 (vid by @amuly21) ,,,,https://twitter.com/dog_rates/status/698342080612007937/video/1,11.0,10.0,maximus,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/sj3a2vsfbkwsv61t.jpg,1.0,2485,1074,boxer,nonenonenonenone
698262614669991936,,,2016-02-12 21:49:15,web,this is franklin. he's a yoga master. trying to get rid of those rolls. dedicated af. 11/10 keep it up pup ,,,,https://twitter.com/dog_rates/status/698262614669991936/photo/1,11.0,10.0,franklin,https://pbs.twimg.com/media/cbc6jl_weai_phh.jpg,1.0,5214,2268,italian_greyhound,nonenonenonenone
698195409219559425,,,2016-02-12 17:22:12,web,meet beau &amp; wilbur. wilbur stole beau's bed from him. wilbur now has so much room for activities. 9/10 for both pups ,,,,https://twitter.com/dog_rates/status/698195409219559425/photo/1,9.0,10.0,beau,https://pbs.twimg.com/media/cbb9btqw8aevc2a.jpg,1.0,18408,6750,labrador_retriever,nonenonenonenone
698178924120031232,,,2016-02-12 16:16:41,web,this is lily. she accidentally dropped all her kohl's cash overboard. day officially ruined. 10/10 hang in there pup ,,,,https://twitter.com/dog_rates/status/698178924120031232/photo/1,10.0,10.0,lily,https://pbs.twimg.com/media/cbbubhbwwaegh29.jpg,1.0,3084,830,chesapeake_bay_retriever,nonenonenonenone
697995514407682048,,,2016-02-12 04:07:53,web,"""dammit hooman quit playin i jus wanna wheat thin"" 11/10 ",,,,https://twitter.com/dog_rates/status/697995514407682048/photo/1,11.0,10.0,,https://pbs.twimg.com/media/ca_hn8uweaeb-ga.jpg,1.0,1665,372,staffordshire_bullterrier,nonenonenonenone
697990423684476929,,,2016-02-12 03:47:39,web,this is doug. he's a draconian jabbawockee. rad tongue. ears are borderline legendary 11/10 would pet with a purpose ,,,,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",11.0,10.0,doug,https://pbs.twimg.com/media/ca_clyow0aasvpe.jpg,2.0,3592,1451,pembroke,nonenonenonenone
697943111201378304,,,2016-02-12 00:39:39,web,this is cassie. she goes door to door trying to find the owner of this baguette. no luck so far. 10/10 ,,,,https://twitter.com/dog_rates/status/697943111201378304/photo/1,10.0,10.0,cassie,https://pbs.twimg.com/media/ca-xjfiusaaua8f.jpg,1.0,2638,776,great_dane,nonenonenonenone
697616773278015490,,,2016-02-11 03:02:54,web,this pupper doubles as a hallway rug. very rare. versatile af. 11/10 ,,,,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",11.0,10.0,,https://pbs.twimg.com/media/ca5uv7rvaaa_qeg.jpg,1.0,3467,1144,lhasa,nonenonepuppernone
697596423848730625,,,2016-02-11 01:42:02,web,here's a pupper with a piece of pizza. two of everybody's favorite things in one photo. 11/10 ,,,,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11.0,10.0,,https://pbs.twimg.com/media/ca5cprjxiaimhtd.jpg,1.0,3306,1425,shetland_sheepdog,nonenonepuppernone
697463031882764288,,,2016-02-10 16:51:59,web,happy wednesday here's a bucket of pups. 44/40 would pet all at once ,,,,https://twitter.com/dog_rates/status/697463031882764288/photo/1,44.0,40.0,,https://pbs.twimg.com/media/ca3i7czxiamlhg8.jpg,1.0,3748,1552,labrador_retriever,nonenonenonenone
697270446429966336,,,2016-02-10 04:06:43,web,this is bentley. he got stuck on his 3rd homework problem. picturing the best case scenario if he drops out. 10/10 ,,,,https://twitter.com/dog_rates/status/697270446429966336/photo/1,10.0,10.0,bentley,https://pbs.twimg.com/media/ca0zxgjw8aefyyl.jpg,1.0,5131,2087,toy_poodle,nonenonenonenone
697259378236399616,,,2016-02-10 03:22:44,web,"please stop sending in saber-toothed tigers. this is getting ridiculous. we only rate dogs.
...8/10 ",,,,https://twitter.com/dog_rates/status/697259378236399616/photo/1,8.0,10.0,getting,https://pbs.twimg.com/media/ca0ps3axeaanp9m.jpg,1.0,3611,1136,great_dane,nonenonenonenone
697255105972801536,,,2016-02-10 03:05:46,web,meet charlie. he likes to kiss all the big milk dogs with the rad earrings. passionate af. 10/10 just a great guy ,,,,https://twitter.com/dog_rates/status/697255105972801536/photo/1,10.0,10.0,charlie,https://pbs.twimg.com/media/ca0lzzmwwaa5u56.jpg,1.0,3316,1315,great_dane,nonenonenonenone
696900204696625153,,,2016-02-09 03:35:31,web,this is rosie. she's a benebark cumberpatch. sleepy af. 12/10 would snug for days ,,,,https://twitter.com/dog_rates/status/696900204696625153/photo/1,12.0,10.0,rosie,https://pbs.twimg.com/media/cavjcdjw0aib5oz.jpg,1.0,3492,1156,chihuahua,nonenonenonenone
696894894812565505,,,2016-02-09 03:14:25,web,these two pirates crashed their ship and don't know what to do now. very irresponsible of them. both 9/10 ,,,,https://twitter.com/dog_rates/status/696894894812565505/photo/1,9.0,10.0,,https://pbs.twimg.com/media/cavenqcviaecybr.jpg,1.0,2594,758,appenzeller,nonenonenonenone
696886256886657024,,,2016-02-09 02:40:05,web,guys i found the dog from up. 12/10 ,,,,https://twitter.com/dog_rates/status/696886256886657024/photo/1,12.0,10.0,,https://pbs.twimg.com/media/cavwwdfwaaarflw.jpg,1.0,5317,2016,kuvasz,nonenonenonenone
696488710901260288,,,2016-02-08 00:20:23,web,12/10 revolutionary af ,,,,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12.0,10.0,,https://pbs.twimg.com/media/capsyfkwcaq41uc.jpg,1.0,2788,1166,briard,nonenonenonenone
696405997980676096,,,2016-02-07 18:51:43,web,this is berb. he just found out that they have made 31 kidz bop cd's. downright terrifying. 7/10 hang in there berb ,,,,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7.0,10.0,berb,https://pbs.twimg.com/media/caohi_hwcaaqcni.jpg,1.0,3531,1284,borzoi,nonenonenonenone
695816827381944320,,,2016-02-06 03:50:33,web,here's a dog enjoying a sunset. 11/10 would trade lives with ,,,,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11.0,10.0,,https://pbs.twimg.com/media/cagjtjyw8aadohu.jpg,1.0,3287,1320,pomeranian,nonenonenonenone
695794761660297217,,,2016-02-06 02:22:53,web,this is wyatt. his throne is modeled after him. 13/10 wyatt is a very big deal ,,,,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13.0,10.0,wyatt,https://pbs.twimg.com/media/caf1pqxwiaeme3q.jpg,1.0,3490,880,samoyed,nonenonenonenone
695767669421768709,6.75349384339542e+17,4196983835.0,2016-02-06 00:35:13,web,if you are aware of who is making these please let me know. 13/10 vroom vroom ,,,,https://twitter.com/dog_rates/status/695767669421768709/photo/1,13.0,10.0,,https://pbs.twimg.com/media/cafdawcw0ae3igl.jpg,1.0,2060,854,soft-coated_wheaten_terrier,nonenonenonenone
695629776980148225,,,2016-02-05 15:27:17,web,meet calvin. he's proof that degrees mean absolutely nothing. 8/10 straighten up pup ,,,,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8.0,10.0,calvin,https://pbs.twimg.com/media/cadfl6zwcaezqiw.jpg,1.0,5020,2377,old_english_sheepdog,nonenonenonenone
695446424020918272,,,2016-02-05 03:18:42,web,we normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af ,,,,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12.0,10.0,,https://pbs.twimg.com/media/caa407jwwaajph3.jpg,1.0,4787,2026,basenji,nonenonenonenone
695409464418041856,,,2016-02-05 00:51:51,web,this is bob. he just got back from his job interview and realized his ear was inside-out the whole time. 10/10 ,,,,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,10.0,bob,https://pbs.twimg.com/media/caaxn5luyaezah-.jpg,1.0,9460,4017,pug,nonenonenonenone
695314793360662529,,,2016-02-04 18:35:39,web,this is colin. he really likes green beans. it's tearing his family apart. 10/10 please pray for colin ,,,,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,10.0,colin,https://pbs.twimg.com/media/cazbersweaedxk_.jpg,2.0,4004,1675,maltese_dog,nonenonenonenone
695095422348574720,,,2016-02-04 04:03:57,web,this is just a beautiful pupper good shit evolution. 12/10 ,,,,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,10.0,just,https://pbs.twimg.com/media/cav5mrdxeaar8ig.jpg,1.0,2888,684,papillon,nonenonepuppernone
695074328191332352,,,2016-02-04 02:40:08,web,this is lorenzo. he's educated af. just graduated college. 11/10 poor pupper can't even comprehend his debt ,,,,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,10.0,lorenzo,https://pbs.twimg.com/media/cavmajowyaa1ung.jpg,1.0,3116,1239,shih-tzu,nonenonepuppernone
695051054296211456,,,2016-02-04 01:07:39,web,"meet brian (pronounced ""kirk""). he's not amused by ur churlish tomfoolery. once u put him down you're done for. 6/10 ",,,,"https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,10.0,brian,https://pbs.twimg.com/media/cavrp4gwwaerc0v.jpg,1.0,2918,885,boston_bull,nonenonenonenone
694352839993344000,,,2016-02-02 02:53:12,web,meet oliviér. he takes killer selfies. has a dog of his own. it leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 ,,,,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,10.0,oliviér,https://pbs.twimg.com/media/calwopfwkaao2dt.jpg,2.0,2244,700,australian_terrier,nonenonenonenone
